"","year","period","periodName","unemployed","labor.force","unemployment.rate","date","location","employed"
"1902","2020","M06","June",24806,383759,0.0646395263694141,2020-06-01,"Louisville Jefferson County Metro Government, KY",358953
"1903","2020","M07","July",24996,383281,0.0652158599043522,2020-07-01,"Louisville Jefferson County Metro Government, KY",358285
"1904","2020","M08","August",21619,384411,0.0562392855563446,2020-08-01,"Louisville Jefferson County Metro Government, KY",362792
"1905","2020","M09","September",21800,383112,0.0569024201799996,2020-09-01,"Louisville Jefferson County Metro Government, KY",361312
"1906","2020","M10","October",20499,381044,0.0537969368366908,2020-10-01,"Louisville Jefferson County Metro Government, KY",360545
"1907","2020","M11","November",21207,385762,0.0549743105852832,2020-11-01,"Louisville Jefferson County Metro Government, KY",364555
"1908","2020","M12","December",21316,383791,0.0555406458202511,2020-12-01,"Louisville Jefferson County Metro Government, KY",362475
"1909","2021","M01","January",21691,381756,0.0568190152872515,2021-01-01,"Louisville Jefferson County Metro Government, KY",360065
"1910","2021","M02","February",19319,382897,0.0504548220539727,2021-02-01,"Louisville Jefferson County Metro Government, KY",363578
"1911","2021","M03","March",19280,385107,0.0500640081847383,2021-03-01,"Louisville Jefferson County Metro Government, KY",365827
"1912","2021","M04","April",16139,387274,0.0416733372237744,2021-04-01,"Louisville Jefferson County Metro Government, KY",371135
"1913","2021","M05","May",14759,386920,0.0381448361418381,2021-05-01,"Louisville Jefferson County Metro Government, KY",372161
"1914","2021","M06","June",22581,390254,0.0578623153125913,2021-06-01,"Louisville Jefferson County Metro Government, KY",367673
"1915","2021","M07","July",18790,389325,0.0482630193283247,2021-07-01,"Louisville Jefferson County Metro Government, KY",370535
"1916","2021","M08","August",13929,387907,0.0359080913724166,2021-08-01,"Louisville Jefferson County Metro Government, KY",373978
"1917","2021","M09","September",14294,386587,0.0369748594753574,2021-09-01,"Louisville Jefferson County Metro Government, KY",372293
"1918","2021","M10","October",13930,387893,0.0359119654131423,2021-10-01,"Louisville Jefferson County Metro Government, KY",373963
"1919","2021","M11","November",13245,393941,0.0336217860034878,2021-11-01,"Louisville Jefferson County Metro Government, KY",380696
"1920","2021","M12","December",13552,393917,0.034403186458061,2021-12-01,"Louisville Jefferson County Metro Government, KY",380365
"1921","2020","M01","January",3829,133374,0.0287087438331309,2020-01-01,"Lubbock, TX",129545
"1922","2020","M02","February",3660,134426,0.0272268757532025,2020-02-01,"Lubbock, TX",130766
"1923","2020","M03","March",5011,131056,0.0382355634232694,2020-03-01,"Lubbock, TX",126045
"1924","2020","M04","April",12428,123743,0.100433963941395,2020-04-01,"Lubbock, TX",111315
"1925","2020","M05","May",11275,126506,0.0891262074526109,2020-05-01,"Lubbock, TX",115231
"1926","2020","M06","June",10663,132939,0.0802097202476324,2020-06-01,"Lubbock, TX",122276
"1927","2020","M07","July",10125,133060,0.0760934916578987,2020-07-01,"Lubbock, TX",122935
"1928","2020","M08","August",7043,134807,0.0522450614582329,2020-08-01,"Lubbock, TX",127764
"1929","2020","M09","September",7906,132988,0.0594489728396547,2020-09-01,"Lubbock, TX",125082
"1930","2020","M10","October",7105,135529,0.0524242044138155,2020-10-01,"Lubbock, TX",128424
"1931","2020","M11","November",7166,133926,0.0535071606708182,2020-11-01,"Lubbock, TX",126760
"1932","2020","M12","December",6983,134333,0.0519827592624299,2020-12-01,"Lubbock, TX",127350
"1933","2021","M01","January",7757,133477,0.0581148812154903,2021-01-01,"Lubbock, TX",125720
"1934","2021","M02","February",7988,133823,0.059690785589921,2021-02-01,"Lubbock, TX",125835
"1935","2021","M03","March",7856,133763,0.0587307401897386,2021-03-01,"Lubbock, TX",125907
"1936","2021","M04","April",6796,133674,0.0508401035354669,2021-04-01,"Lubbock, TX",126878
"1937","2021","M05","May",6301,133617,0.0471571731141995,2021-05-01,"Lubbock, TX",127316
"1938","2021","M06","June",7654,133973,0.0571309144379838,2021-06-01,"Lubbock, TX",126319
"1939","2021","M07","July",6738,134661,0.050036758972531,2021-07-01,"Lubbock, TX",127923
"1940","2021","M08","August",5838,135073,0.0432210730493881,2021-08-01,"Lubbock, TX",129235
"1941","2021","M09","September",5398,135976,0.0396981820321233,2021-09-01,"Lubbock, TX",130578
"1942","2021","M10","October",5238,136034,0.0385050796124498,2021-10-01,"Lubbock, TX",130796
"1943","2021","M11","November",4858,136725,0.0355311757176815,2021-11-01,"Lubbock, TX",131867
"1944","2021","M12","December",4530,135956,0.0333196034011004,2021-12-01,"Lubbock, TX",131426
"1945","2020","M01","January",10425,159554,0.0653383807363024,2020-01-01,"Luzerne County, PA",149129
"1946","2020","M02","February",10437,159594,0.0653971953832851,2020-02-01,"Luzerne County, PA",149157
"1947","2020","M03","March",11673,159172,0.0733357625713065,2020-03-01,"Luzerne County, PA",147499
"1948","2020","M04","April",28648,154936,0.184902153147106,2020-04-01,"Luzerne County, PA",126288
"1949","2020","M05","May",25823,158756,0.162658419209353,2020-05-01,"Luzerne County, PA",132933
"1950","2020","M06","June",24735,159766,0.154820174505214,2020-06-01,"Luzerne County, PA",135031
"1951","2020","M07","July",24342,159993,0.152144156306838,2020-07-01,"Luzerne County, PA",135651
"1952","2020","M08","August",18269,154441,0.118291127356078,2020-08-01,"Luzerne County, PA",136172
"1953","2020","M09","September",13113,154788,0.084715869447244,2020-09-01,"Luzerne County, PA",141675
"1954","2020","M10","October",11911,155116,0.0767876943706645,2020-10-01,"Luzerne County, PA",143205
"1955","2020","M11","November",12346,156084,0.0790984341764691,2020-11-01,"Luzerne County, PA",143738
"1956","2020","M12","December",13371,155088,0.0862155679356236,2020-12-01,"Luzerne County, PA",141717
"1957","2021","M01","January",15909,154248,0.103139100669052,2021-01-01,"Luzerne County, PA",138339
"1958","2021","M02","February",15989,155788,0.102633065447916,2021-02-01,"Luzerne County, PA",139799
"1959","2021","M03","March",14721,154781,0.0951085727576382,2021-03-01,"Luzerne County, PA",140060
"1960","2021","M04","April",12481,152663,0.0817552386629373,2021-04-01,"Luzerne County, PA",140182
"1961","2021","M05","May",11077,151954,0.0728970609526567,2021-05-01,"Luzerne County, PA",140877
"1962","2021","M06","June",12566,153652,0.0817822091479447,2021-06-01,"Luzerne County, PA",141086
"1963","2021","M07","July",13133,155121,0.0846629405431889,2021-07-01,"Luzerne County, PA",141988
"1964","2021","M08","August",12723,153851,0.082696895047806,2021-08-01,"Luzerne County, PA",141128
"1965","2021","M09","September",10694,152477,0.070135167926966,2021-09-01,"Luzerne County, PA",141783
"1966","2021","M10","October",9774,153498,0.0636750967439315,2021-10-01,"Luzerne County, PA",143724
"1967","2021","M11","November",8917,152990,0.0582848552192954,2021-11-01,"Luzerne County, PA",144073
"1968","2021","M12","December",7906,150791,0.0524301848253543,2021-12-01,"Luzerne County, PA",142885
"1969","2020","M01","January",4579,133847,0.034210703265669,2020-01-01,"Madison County, IL",129268
"1970","2020","M02","February",4100,133472,0.0307180532246464,2020-02-01,"Madison County, IL",129372
"1971","2020","M03","March",4332,131102,0.0330429741727815,2020-03-01,"Madison County, IL",126770
"1972","2020","M04","April",18512,123493,0.149903233381649,2020-04-01,"Madison County, IL",104981
"1973","2020","M05","May",17615,127452,0.138208894328845,2020-05-01,"Madison County, IL",109837
"1974","2020","M06","June",17008,135129,0.125864914267108,2020-06-01,"Madison County, IL",118121
"1975","2020","M07","July",14235,130995,0.108668269781289,2020-07-01,"Madison County, IL",116760
"1976","2020","M08","August",10882,134550,0.0808769973987365,2020-08-01,"Madison County, IL",123668
"1977","2020","M09","September",9091,132954,0.0683770326579118,2020-09-01,"Madison County, IL",123863
